#LDPC, n = 648, k = 324
#SNR (dB) - decoding error
0 0.154909
0.25 0.147868
0.5 0.134326
0.75 0.119777
1 0.106481
1.25 0.0987654
1.5 0.0949308
1.75 0.0941826
2 0.0909171
2.25 0.0889771
2.5 0.0719208
2.75 0.0636045
3 0.0285989
3.25 0.0147587
3.5 0.00915666
3.75 0.00400734
4 0.00262437
4.25 0.00140545
4.5 0.000741434
4.75 0.000266252
5 0.000195588
5.25 7.61197e-05
5.5 3.93013e-05
5.75 1.75e-05
6 4.07407e-06
6.25 1.2963e-06
6.5 3.08642e-07
6.75 1.85185e-07
7 0
7.25 0
7.5 0
7.75 0
8 0
8.25 0
8.5 0
8.75 0
9 0
9.25 0
9.5 0
9.75 0
10 0
