#LDPC, n = 1944, k = 1458
#SNR (dB) - decoding error
0 0.167078
0.25 0.159259
0.5 0.153498
0.75 0.146502
1 0.140878
1.25 0.130887
1.5 0.122885
1.75 0.116941
2 0.108662
2.25 0.100725
2.5 0.0910494
2.75 0.0871056
3 0.0810852
3.25 0.0728395
3.5 0.0659683
3.75 0.0572702
4 0.0445388
4.25 0.0319242
4.5 0.0214549
4.75 0.0124682
5 0.00560964
5.25 0.00253207
5.5 0.000808665
5.75 0.000248572
6 6.3759e-05
6.25 1.35365e-05
6.5 2.90809e-06
6.75 5.96708e-07
7 1.37174e-07
7.25 2.05761e-08
7.5 1.37174e-08
7.75 1.37174e-08
8 1.37174e-08
8.25 1.37174e-08
8.5 2.05761e-08
8.75 0
9 0
9.25 0
9.5 0
9.75 0
10 0
