#LDPC, n = 648, k = 540
#SNR (dB) - decoding error
0 0.164506
0.25 0.156636
0.5 0.149573
0.75 0.141402
1 0.135053
1.25 0.12679
1.5 0.11875
1.75 0.110566
2 0.104733
2.25 0.0973148
2.5 0.0916226
2.75 0.084596
3 0.0783951
3.25 0.072151
3.5 0.0662835
3.75 0.0599164
4 0.0543915
4.25 0.0476852
4.5 0.0422138
4.75 0.0368918
5 0.0293692
5.25 0.0231824
5.5 0.0165367
5.75 0.0108344
6 0.00587201
6.25 0.00243071
6.5 0.000820327
6.75 0.000240304
7 5.92995e-05
7.25 1.36481e-05
7.5 2.2963e-06
7.75 5.74074e-07
8 9.25926e-08
8.25 0
8.5 3.7037e-08
8.75 1.85185e-08
9 1.2963e-07
9.25 9.25926e-08
9.5 0
9.75 0
10 0
