#LDPC, n = 648, k = 324
#SNR (dB) - decoding error
0 0.1354
0.25 0.124815
0.5 0.112765
0.75 0.101155
1 0.0885631
1.25 0.0732845
1.5 0.059651
1.75 0.05085
2 0.0348176
2.25 0.0228077
2.5 0.0155093
2.75 0.00952435
3 0.00605786
3.25 0.00343925
3.5 0.00190123
3.75 0.000867731
4 0.000423859
4.25 0.000187812
4.5 8.19302e-05
4.75 3.4103e-05
5 1.33025e-05
5.25 4.81481e-06
5.5 1.48148e-06
5.75 3.39506e-07
6 9.25926e-08
6.25 6.17284e-08
6.5 9.25926e-08
6.75 0
7 6.17284e-08
7.25 6.17284e-08
7.5 3.08642e-08
7.75 0
8 0
8.25 0
8.5 0
8.75 0
9 0
9.25 0
9.5 0
9.75 0
10 0
