#LDPC, n = 648, k = 324
#SNR (dB) - decoding error
0 0.138621
0.25 0.128395
0.5 0.115684
0.75 0.101354
1 0.0871056
1.25 0.0745885
1.5 0.0615468
1.75 0.0501294
2 0.0382183
2.25 0.0300551
2.5 0.0221781
2.75 0.0161233
3 0.0106641
3.25 0.00681047
3.5 0.00410293
3.75 0.00249355
4 0.0015363
4.25 0.000845745
4.5 0.000409723
4.75 0.000202937
5 9.54052e-05
5.25 4.3676e-05
5.5 1.78704e-05
5.75 7.56173e-06
6 2.80864e-06
6.25 9.5679e-07
6.5 2.46914e-07
6.75 6.17284e-08
7 0
7.25 0
7.5 0
7.75 0
8 0
8.25 0
8.5 0
8.75 0
9 0
9.25 0
9.5 0
9.75 0
10 0
