#LDPC, n = 1296, k = 864
#SNR (dB) - decoding error
0 0.162471
0.25 0.155093
0.5 0.149595
0.75 0.142233
1 0.135545
1.25 0.130903
1.5 0.122569
1.75 0.11069
2 0.103588
2.25 0.0948184
2.5 0.0842427
2.75 0.070738
3 0.0585648
3.25 0.0430384
3.5 0.0314377
3.75 0.0196373
4 0.0119678
4.25 0.00647243
4.5 0.00314827
4.75 0.00119682
5 0.000470666
5.25 0.000162332
5.5 4.87345e-05
5.75 1.44993e-05
6 3.63426e-06
6.25 8.33333e-07
6.5 1.85185e-07
6.75 4.62963e-08
7 0
7.25 0
7.5 1.15741e-08
7.75 1.15741e-08
8 3.47222e-08
8.25 1.15741e-08
8.5 3.47222e-08
8.75 0
9 0
9.25 0
9.5 0
9.75 0
10 0
