#LDPC, n = 1944, k = 972
#SNR (dB) - decoding error
0 0.155791
0.25 0.148148
0.5 0.137603
0.75 0.116255
1 0.101665
1.25 0.0763521
1.5 0.0644933
1.75 0.0476525
2 0.0355116
2.25 0.0236392
2.5 0.0156192
2.75 0.00946691
3 0.00555115
3.25 0.00293239
3.5 0.00151836
3.75 0.000720165
4 0.000340104
4.25 0.000139148
4.5 6.17889e-05
4.75 2.55403e-05
5 8.81687e-06
5.25 3.15844e-06
5.5 8.95062e-07
5.75 3.29218e-07
6 1.02881e-07
6.25 3.08642e-08
6.5 9.25926e-08
6.75 1.85185e-07
7 2.05761e-07
7.25 9.25926e-08
7.5 4.11523e-08
7.75 0
8 2.05761e-08
8.25 2.05761e-08
8.5 0
8.75 0
9 0
9.25 0
9.5 0
9.75 0
10 0
