#LDPC, n = 1296, k = 648
#SNR (dB) - decoding error
0 1
0.25 1
0.5 1
0.75 1
1 1
1.25 1
1.5 1
1.75 1
2 1
2.25 1
2.5 0.980583
2.75 0.926606
3 0.841667
3.25 0.701389
3.5 0.485577
3.75 0.272237
4 0.173838
4.25 0.0682894
4.5 0.0324863
4.75 0.0115972
5 0.00580927
5.25 0.00224056
5.5 0.00063
5.75 0.00026
6 7e-05
